,question,ppc-pval,mtt-pval,mtt-stat,mtt-gdf,gft-pval,gft-stat,gft-dgf,std_c
0,0.0,0.22058333333333333,0.8421256433425871,0.34365211150037567,2,0.1724850547464832,11.549077273189233,8,0.0
1,1.0,0.5129166666666667,0.9901083522082972,0.01988179033460824,2,0.5253105500799292,7.105345777396822,8,0.0
2,2.0,0.71525,0.7635455849783033,0.5395649016592756,2,0.8272606291432274,4.318958234074814,8,0.0
3,3.0,0.17441666666666666,0.8939190785372177,0.22428004816613623,2,0.05581038409528681,15.176101316726445,8,0.0
4,4.0,0.8211666666666667,0.9445266662468411,0.11414271850060231,2,0.9133803902122791,3.3106201999156415,8,0.0
5,5.0,0.48633333333333334,1.0,-0.011221397004000266,2,0.5609262942136708,6.776511636264141,8,0.0
6,6.0,0.0605,0.9813692398378391,0.03761299792438422,2,0.03805798097656483,16.317247043079846,8,0.0
7,7.0,0.31683333333333336,0.7785503833137357,0.5006431427034101,2,0.3022121360961532,9.4957754201629,8,0.0
8,8.0,0.564,0.7592987063657827,0.09388208852620572,1,0.47787179171935223,4.515054022721739,5,0.0
9,9.0,0.4755,0.8337182215036758,0.363719595233448,2,0.46052012747828563,7.727610555621481,8,0.0
10,10.0,0.8235833333333333,1.0,-0.0006433506026155555,2,0.9373951477664393,2.9509941391657755,8,0.0
11,11.0,0.626,0.9147179833658381,0.1782789522306274,2,0.6684629846863642,5.810375836434364,8,0.0
12,12.0,0.3985,0.9942817716511133,0.011469280020534711,2,0.3927552455176976,8.4286615622843,8,0.0
13,13.0,0.6955,0.9664331155103533,0.06828637102249502,2,0.7977911816458113,4.615287812673808,8,0.0
14,14.0,0.1,0.9361234404334481,0.13201586079017602,2,0.034936040726118396,16.567942701452836,8,0.0
15,15.0,0.7845833333333333,0.9984102730425236,0.003181983828355328,2,0.9305206091460831,3.0602371674942925,8,0.0
16,16.0,0.38908333333333334,0.6963154766103008,0.7239049007043405,2,0.3759313519172912,8.613613358151596,8,0.0
17,17.0,0.5659166666666666,0.9455652678916389,0.11194472647582643,2,0.6325601384757272,6.131004209018628,8,0.0
18,18.0,0.7759166666666667,0.8694436414490229,0.027015925604093383,1,0.8262781854483516,2.1621904859192442,5,0.0
19,19.0,0.49875,0.9888626871430659,0.022399594193231565,2,0.5436009358124221,6.935560631439573,8,0.0
20,20.0,0.23158333333333334,0.5222848218293193,0.40937909243695003,1,0.05511472942887307,10.817792441766999,5,0.0
21,21.0,0.4851666666666667,0.9184274924340835,0.17018463744648216,2,0.48510683143635236,7.48704797759666,8,0.0
22,22.0,0.6860833333333334,0.8724753392638274,0.025765092643169396,1,0.5737643374891552,3.832573887435924,5,0.0
23,23.0,0.8220833333333334,0.9804932633513586,0.03939900799036877,2,0.9300233033470939,3.067916998743334,8,0.0
24,24.0,0.4745,1.0,-0.005028470477341784,2,0.4749522992857763,7.585665331316248,8,0.0
25,25.0,0.5205,1.0,-0.00020071692219403303,2,0.5607482728000504,6.778138105922573,8,0.0
26,26.0,0.052,0.9954160273470347,0.009189022547545278,2,0.010052952580416722,20.075825665281542,8,0.0
27,27.0,0.39616666666666667,0.9677158808861474,0.06563349253947592,2,0.3717151555658018,8.66077812377599,8,0.0
28,28.0,0.43033333333333335,0.9846140415447188,0.03101110118608119,2,0.4085925343353757,8.25895206116365,8,0.0
29,29.0,0.6500833333333333,1.0,-0.0002700333124607823,2,0.7503222077731474,5.067645718789653,8,0.0
30,30.0,0.5961666666666666,0.7208497697901146,0.12767995900989604,1,0.5000645329863993,4.3509892873693845,5,0.0
